L-firstStep;L-lastStep;L-meanAmplMidSwing;L-amplDiffTCIC;L-meanStride;L-meanStance;L-meanSwing;L-SwingStride;L-StanceStride;L-meanOneLegStance;L-meanDoubleLegSupport;L-oneLegStanceStride;L-doubleLegSupportStride;L-weg;L-meanStrideLen;L-meanStepHeight;L-aufsetzwinkel;L-abrollwinkel;L-velocity;L-velocity2;L-cadence;L-OKtilt;L-ROMShoulderX;L-ROMShoulderY;L-ROMShoulderZ;L-meanROMHipX;L-meanROMSpineX;L-meanROMHipY;L-meanROMSpineY;L-meanROMHipZ;L-meanROMSpineZ;L-StrideLength;L-StrideLength2;L-StepLength;R-firstStep;R-lastStep;R-meanAmplMidSwing;R-amplDiffTCIC;R-meanStride;R-meanStance;R-meanSwing;R-SwingStride;R-StanceStride;R-meanOneLegStance;R-meanDoubleLegSupport;R-oneLegStanceStride;R-doubleLegSupportStride;R-weg;R-meanStrideLen;R-meanStepHeight;R-aufsetzwinkel;R-abrollwinkel;R-velocity;R-velocity2;R-cadence;R-OKtilt;R-ROMShoulderX;R-ROMShoulderY;R-ROMShoulderZ;R-meanROMHipX;R-meanROMSpineX;R-meanROMHipY;R-meanROMSpineY;R-meanROMHipZ;R-meanROMSpineZ;R-StrideLength;R-StrideLength2;R-StepLength;S-lastStep;S-meanAmplMidSwing;S-amplDiffTCIC;S-meanStride;S-meanStance;S-meanSwing;S-SwingStride;S-StanceStride;S-meanOneLegStance;S-meanDoubleLegSupport;S-oneLegStanceStride;S-doubleLegSupportStride;S-weg;S-meanStrideLen;S-meanStepHeight;S-aufsetzwinkel;S-abrollwinkel;S-cadence;S-meanROMHipX;S-meanROMSpineX;S-meanROMHipY;S-meanROMSpineY;S-meanROMHipZ;S-meanROMSpineZ;S-StrideLength2;S-StepLength;P-Altersklasse;P-Geschlecht;P-KennungAnonym
5.9126213590;18.4271844700;161.0924763000;37.5787543000;1.0755124060;0.5997842500;0.4728155340;44.0972918800;55.9027081200;0.4563106800;0.1488673140;42.4272818500;13.8415245700;12.9060183700;1.2831513530;0.1181327070;9.3970026140;-22.8323189700;76.7106283900;1.2785104730;111.5747242000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3750538750;0.7668304460;5.0485436890;18.7766990300;385.3525828000;99.9708951800;1.0728155340;0.6233009710;0.4563106800;42.2171945700;57.7828054300;0.4728155340;0.1477885650;44.0723981900;13.7757667200;13.9015972500;1.3582811260;0.1083984120;20.4235481400;-56.1913110400;76.7106283900;1.2785104730;111.8552036000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.2307692310;1.3716058960;0.7968968190;1.8789144050;82.0796538400;90.7194473000;-0.2510670350;3.8454753920;-3.5527690700;-4.3563887890;3.3075406830;3.5527690700;-0.7272727270;3.8037512830;-0.4762078660;7.4275825050;5.6885628210;-8.5942229460;73.9526618300;84.4278909100;0.2510670350;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.2510670350;3.8454753920;2;0;2
3.7766990290;15.9320388300;156.3142599000;46.1204971000;1.0496224380;0.5954692560;0.4524271840;43.1860226100;56.8139773900;0.4377758160;0.1725997840;41.7079323600;16.4439876700;13.1963804700;1.2998703410;0.0948688800;9.3577190440;-22.1494454100;78.9776357800;1.3162939300;114.3268243000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3816116440;0.7838125670;3.1650485440;16.4951456300;387.1944976000;71.1190934400;1.0514563110;0.6223300970;0.4377758160;41.2238730800;58.7761269200;0.4524271840;0.1618122980;43.0286241900;15.3893505700;13.8248256300;1.3182724160;0.0869732910;18.5589660400;-56.8088757300;78.9776357800;1.3162939300;114.1274238000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.2307692310;1.3840255590;0.8191693290;3.4730538920;84.9591601000;42.6453149900;0.1745648710;4.4113739040;-3.2916914530;-4.6490983420;3.3950129940;3.2916914530;-6.4516129030;3.1171713610;-6.6259912160;4.6514959740;1.4057350330;-8.6840021030;65.9193379900;87.7917103900;-0.1745648710;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.1745648710;4.4113739040;2;0;2
3.5825242720;15.5048543700;156.1480121000;32.8568585100;1.0388349510;0.5728155340;0.4621359220;44.6728972000;55.3271028000;0.4368932040;0.1359223300;42.0560747700;13.0841121500;14.9431184700;1.4811126200;0.1019212100;9.0518172520;-22.5496154500;80.5211726400;1.3420195440;115.5140187000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3941368080;0.7687296420;2.9902912620;15.0194174800;393.2594643000;88.7440621200;1.0323624600;0.5954692560;0.4368932040;42.3197492200;57.6802507800;0.4621359220;0.1359223300;44.7648902800;13.1661442000;14.5844597700;1.5504653910;0.0853269940;20.5727815100;-56.1445991400;80.5211726400;1.3420195440;116.2382445000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3854505970;0.7991313790;-3.1806615780;86.3153351300;91.9190468700;-0.6250000000;3.8781163430;-5.6155507560;-5.4099928600;4.1645926660;5.6155507560;0.0000000000;6.2400032390;0.6250000000;-2.4293133460;4.5753578210;-17.7242986600;77.7797151000;85.3810762600;0.6250000000;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.6250000000;3.8781163430;2;0;2
4.4660194170;15.2233009700;159.4152386000;24.0430814300;1.0157766990;0.5339805830;0.4854368930;47.6105137400;52.3894862600;0.4398058250;0.0910194170;43.2974910400;8.9605734770;13.0897670400;1.4471898970;0.1347248080;9.5360728080;-22.7954774500;89.2418772600;1.4873646210;118.1362007000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5108303250;0.7942238270;3.8446601940;15.8834951500;404.8622583000;82.4704212600;1.0215749730;0.5792880260;0.4398058250;43.1731784600;56.8268215400;0.4854368930;0.0922330100;47.5184794100;9.0285110880;14.2181721900;1.5326293140;0.0820378690;21.4997490000;-56.1555926400;89.2418772600;1.4873646210;117.4656811000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.5194544730;0.8616125150;4.2446941320;86.9951472600;109.7087944000;0.5691971670;8.1395348840;-9.8635886670;-9.7756219730;8.1257742010;9.8635886670;1.3245033110;9.2956962270;0.7553203800;8.2643009650;5.7345369270;-48.6125564800;77.0959200900;84.5083294000;-0.5691971670;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.5691971670;8.1395348840;2;0;2
4.3495145630;15.2330097100;162.3522539000;38.0176924800;1.0230582520;0.5764563110;0.4444444440;43.5481745100;56.4518254900;0.4349514560;0.1419902910;42.5148280000;13.8790035600;13.7740122200;1.5215497540;0.0844036210;8.8925755330;-22.6887325400;88.2069580700;1.4701159680;117.2953737000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5040142730;0.8474576270;3.7669902910;15.9320388300;402.2045886000;75.6528770900;1.0323624600;0.5965480040;0.4349514560;42.1734587300;57.8265412700;0.4444444440;0.1419902910;43.0512016700;13.7539185000;13.6262774900;1.4346169420;0.0832337870;20.3384409300;-57.3123092900;88.2069580700;1.4701159680;116.2382445000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.5176925360;0.8769947470;4.4859813080;84.9701276100;66.2179924900;0.9053335960;3.4256811130;-2.1589793920;-3.2073952210;2.4059072990;2.1589793920;-0.0000000000;1.2537070580;-0.9053335960;-1.0783443170;-5.8814553450;-1.3956715150;78.3131535100;86.5578146400;-0.9053335960;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.9053335960;3.4256811130;2;0;2
3.9708737860;15.9514563100;156.9236127000;35.3241191900;1.0399137000;0.5749730310;0.4699029130;44.9481327800;55.0518672200;0.4407766990;0.1423948220;42.3858921200;13.6929460600;15.2901607400;1.5161658410;0.1242449870;9.1973498030;-22.5148261200;80.1296596400;1.3354943270;115.3941909000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3887988470;0.7678732220;3.3398058250;15.4368932000;392.5204285000;73.5210845800;1.0323624600;0.5997842500;0.4407766990;42.2988505700;57.7011494300;0.4699029130;0.1316073350;45.5172413800;12.7481713700;14.2163176400;1.4924394310;0.1046814180;19.3290458300;-57.6100025100;80.1296596400;1.3354943270;116.2382445000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3787142090;0.8010084640;-3.2786885250;85.7582567500;70.1858493900;-0.7287870900;4.2240587700;-6.3965884860;-6.0730631670;4.6992662090;6.3965884860;-7.8740157480;7.1245452550;-7.1462538740;-7.2786937880;-1.5772365160;-17.0915792500;71.0338323700;87.6012516600;0.7287870900;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.7287870900;4.2240587700;2;0;2
3.1941747570;15.1941747600;162.0490130000;51.1526416300;1.0248112190;0.5911542610;0.4330097090;42.2842105300;57.7157894700;0.4116504850;0.1801510250;40.1684210500;17.5789473700;13.8454104100;1.4516590760;0.0831509360;9.4471696740;-21.9923345700;80.3902439000;1.3398373980;117.0947368000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3730803970;0.7920505870;3.8155339810;15.7572815500;394.9958485000;96.0563441700;1.0269687160;0.6159654800;0.4116504850;40.0525210100;59.9474789900;0.4330097090;0.1823085220;42.1638655500;17.7521008400;13.7949418500;1.3873895750;0.0598908790;19.7356681100;-55.9210204900;80.3902439000;1.3398373980;116.8487395000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3759710930;0.8252935860;3.6386449180;83.6366517700;61.0067412600;0.2103049420;4.1108132260;-5.0574712640;-5.4208844010;3.7933495250;5.0574712640;1.1904761900;4.8472952130;0.9801773830;-0.3651803190;-4.5275378330;-32.5220394400;70.5106097700;87.0933767200;-0.2103049420;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.2103049420;4.1108132260;2;0;2
3.8155339810;15.7572815500;159.3996972000;35.7392498800;1.0280474650;0.5674217910;0.4650485440;45.0209863600;54.9790136400;0.4174757280;0.1521035600;40.6086044100;14.7953830000;13.2554044800;1.3179484850;0.1186984430;9.3130610140;-22.6925669900;80.3902439000;1.3398373980;116.7261280000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3774164410;0.7602529360;3.1747572820;15.2135922300;406.0973541000;95.9415211600;1.0345199570;0.6192017260;0.4174757280;40.2502606900;59.7497393100;0.4650485440;0.1510248110;44.9530761200;14.5985401500;11.9441010900;1.2733721900;0.0592570350;20.5257578400;-56.5785296400;80.3902439000;1.3398373980;115.9958290000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3860885280;0.8296296300;-3.5109717870;87.2498473100;91.4366931500;0.6276150630;8.7272727270;-10.7810781100;-11.1895295000;8.3165301600;10.7810781100;-0.7117437720;10.1551808900;-1.3393438780;-10.4073739400;-3.4404306000;-66.8048081200;75.1550983400;85.4938662100;-0.6276150630;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.6276150630;8.7272727270;2;0;2
4.1553398060;14.9223301000;158.6594526000;42.2905898700;1.0145631070;0.5667475730;0.4455231930;44.0257841600;55.9742158400;0.4349514560;0.1310679610;42.8708134000;12.9186602900;13.1050358400;1.4389368480;0.0910710380;9.3825465830;-21.9829614600;89.1614066700;1.4860234450;118.2775120000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5076645630;0.8422001800;3.5533980580;15.4563106800;399.7824053000;90.0994343500;1.0237324700;0.5868392660;0.4349514560;42.5816649100;57.4183350900;0.4455231930;0.1334951460;43.5194942000;13.0400421500;15.1242040200;1.6051487030;0.0865528910;21.1716722300;-56.7217926100;89.1614066700;1.4860234450;117.2181243000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.5212904520;0.8720569080;3.5155001600;86.3556158300;72.2242401000;0.8997089180;3.4833430740;-2.4013722130;-3.3348615220;2.5471148410;2.4013722130;1.8348623850;1.5017444090;0.9351920640;14.3055087500;10.9203142700;-5.0873178150;77.1685620100;88.2763222200;-0.8997089180;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.8997089180;3.4833430740;2;0;2
3.9514563110;16.3009708700;154.9363867000;46.0316749400;1.0517799350;0.6051779940;0.4533980580;42.7846153800;57.2153846200;0.4504854370;0.1521035600;42.8307692300;14.4615384600;15.2647623300;1.5078467800;0.1043460320;9.2879413000;-22.1150337400;78.0426203600;1.3007103390;114.0923077000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3680610370;0.7871612730;3.3689320390;15.6699029100;391.3347278000;70.1342218800;1.0668824160;0.6138079830;0.4504854370;42.3458038400;57.6541961600;0.4533980580;0.1607335490;42.4974721900;15.0657229500;12.9740021500;1.4080030600;0.1242542910;19.6542503400;-57.2688074700;78.0426203600;1.3007103390;112.4772497000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3877049900;0.7983863900;-3.9477679930;86.5498229100;41.4967690100;1.4256619140;1.4159292040;-0.6444683140;-1.0309159670;0.7640169650;0.6444683140;5.5172413790;-0.7812115450;4.0923842040;-16.2242238700;-6.8483444650;17.4175252400;71.6345822700;88.5665727400;-1.4256619140;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;1.4256619140;1.4159292040;2;0;2
4.2815533980;13.7961165000;168.9320257000;14.8482133500;0.9916782250;0.5658807210;0.4308252430;43.1905594400;56.8094405600;0.4126213590;0.1553398060;41.6083916100;15.6643356600;14.1286997000;1.7689085110;0.3369928230;7.9323037540;-24.5475230400;94.5918367300;1.5765306120;121.0069930000;25.0724339900;0.1072150720;0.0405204400;0.0441014250;6.9083810090;3.5707514590;3.6657000730;3.6929918730;10.0747625400;3.2235234050;1.5000000000;1.5634110790;0.8921282800;3.6990291260;13.2427184500;406.3735605000;21.4988481500;0.9930651870;0.5825242720;0.4126213590;41.4455307300;58.5544692700;0.4308252430;0.1581137310;43.3833798900;15.9217877100;10.3448614300;1.3481037440;0.4414226680;17.4537198900;-58.0108370300;94.5918367300;1.5765306120;120.8379888000;25.0724339900;0.1072150720;0.0405204400;0.0441014250;6.8369996340;3.6639518100;3.6345567750;3.6382428480;9.8162470330;3.1627034110;1.5000000000;1.5655976680;0.9183673470;-4.0933572710;82.5444913200;36.5951717700;0.1397624040;2.8985507250;-4.3165467630;-4.1236042710;3.0252593150;4.3165467630;1.7699115040;4.1768473550;1.6301591820;-30.9218446200;-27.0005205500;26.8313893300;75.0130565800;81.0658398800;-0.1397624040;-1.0386234690;2.5764802870;-0.8532110050;-1.4935826510;-2.5993201240;-1.9047239090;0.1397624040;2.8985507250;0;0;3
3.8834951460;13.4466019400;164.9949227000;21.2352028900;0.9930651870;0.5866851600;0.4065533980;40.9305167600;59.0694832400;0.4029126210;0.1858529820;40.5726257000;18.7150838000;14.9221236800;1.8399353300;0.3363337960;7.7787859390;-24.5820246600;94.1116751300;1.5685279190;120.8379888000;24.8258573700;0.1242674470;0.0282302370;0.0666161710;6.8942963650;4.1538287410;4.8377658890;4.9087367290;9.6676202670;2.8022123410;1.5000000000;1.5576504710;0.9202320520;3.2330097090;12.8834951500;401.6596254000;14.2389933700;0.9930651870;0.5922330100;0.4029126210;40.4678770900;59.5321229100;0.4065533980;0.1858529820;40.9392458100;18.7150838000;11.6532915800;1.5184904170;0.3853599670;16.3962904200;-59.3728579900;94.1116751300;1.5685279190;120.8379888000;24.8258573700;0.1242674470;0.0282302370;0.0666161710;7.2141591700;4.6275260320;4.9873831670;4.9220794670;9.7229412530;2.6075057010;1.5000000000;1.5576504710;0.9289340100;-4.2772861360;83.5305049500;-39.4439353700;-0.0000000000;0.9411764710;-0.8995502250;-1.1367292230;0.7801575030;0.8995502250;0.0000000000;0.8995502250;0.0000000000;-24.6004216700;-19.1425946200;13.5864196900;71.2924695900;82.8798331500;0.0000000000;4.5343418950;10.7887063900;3.0455981460;0.2714472140;0.5705970460;-7.1984025300;-0.0000000000;0.9411764710;0;0;3
4.0776699030;13.9320388300;165.6720371000;16.1294290300;1.0000000000;0.5894590850;0.4174757280;41.4008321800;58.5991678200;0.4101941750;0.1803051320;41.0194174800;18.0305131800;16.0203507400;2.0376692800;0.3177440870;7.5902930880;-24.8655484600;91.9642857100;1.5327380950;120.0000000000;24.6329770400;0.1140550530;0.0252141500;0.0586952760;6.8078713300;4.5438470460;3.8865017280;4.2702505040;9.9828802310;3.3879798140;1.5000000000;1.5327380950;0.9034863950;3.4660194170;13.2524271800;380.8932329000;30.9600869400;1.0069348130;0.5977808600;0.4101941750;40.6852617100;59.3147382900;0.4174757280;0.1803051320;41.4600551000;17.9063360900;11.3226733200;1.5033586330;0.4011522900;16.6902035300;-58.8600108300;91.9642857100;1.5327380950;119.1735537000;24.6329770400;0.1140550530;0.0252141500;0.0586952760;7.1704110020;4.6371423830;4.0891082170;4.4520315870;9.6829503090;3.3548411240;1.5000000000;1.5433673470;0.9162414970;-5.0000000000;78.7540693300;62.9892136500;0.6910850030;1.4018691590;-1.7595307920;-1.7434633220;1.2137168430;1.7595307920;0.0000000000;1.0684782700;-0.6910850030;-34.3610670300;-30.1782793100;23.2045133800;74.9565430000;81.2045035000;-0.6910850030;5.1871848560;2.0323590960;5.0806518970;4.1682000360;-3.0502644800;-0.9829325470;0.6910850030;1.4018691590;0;0;3
3.9805825240;13.6310679600;156.4593598000;17.0485222800;0.9958391120;0.5797503470;0.4150485440;41.7305013900;58.2694986100;0.4004854370;0.1816920940;40.2158774400;18.2451253500;12.9631246700;1.6416292420;0.3010159290;7.1261250620;-24.8157599500;93.9209726400;1.5653495440;120.5013928000;23.8149481200;0.1058092360;0.0407454370;0.0618789710;5.3978475030;4.2583718700;4.4067573950;4.4841938110;10.2907457800;2.8942393330;1.5000000000;1.5588363000;0.9075119410;3.3980582520;12.9805825200;396.9102657000;24.4636968300;0.9944521500;0.5963938970;0.4004854370;40.1499302600;59.8500697400;0.4150485440;0.1830790570;41.7364016700;18.4100418400;10.2591977600;1.3179790090;0.4106492400;15.8190106900;-59.1328792800;93.9209726400;1.5653495440;120.6694561000;23.8149481200;0.1058092360;0.0407454370;0.0618789710;5.8702411000;4.3029569400;4.6469437680;4.3770342260;10.1523274300;2.9363340420;1.5000000000;1.5566652190;0.9335649150;-4.8887267420;86.9042661100;35.7252621500;-0.1393728220;2.8301886790;-3.5714285710;-3.8606809850;2.6762223230;3.5714285710;0.7604562740;3.7107552170;0.8998267120;-23.2873082500;-21.8711536400;30.8103629400;75.7710542600;81.7574165300;0.1393728220;8.3846269500;1.0415455640;5.3058162260;-2.4186170200;-1.3541834310;1.4439303420;-0.1393728220;2.8301886790;0;0;3
3.9223300970;13.4466019400;172.5305792000;14.4653985800;1.0013869630;0.5894590850;0.4114077670;41.1097645400;58.8902354600;0.4016990290;0.1900138700;40.1142659300;18.9750692500;13.5181048500;1.7368875200;0.2952055760;7.7168407270;-24.6288825900;94.4954128400;1.5749235470;119.8337950000;22.7896131900;0.0795025330;0.0417059870;0.0593832900;7.5016371180;3.4857744180;3.9022737950;4.1170534730;9.6571058460;3.6035935150;1.5000000000;1.5771079070;0.9283529930;3.2815533980;12.8737864100;403.8607744000;28.6374556800;0.9902912620;0.5908460470;0.4016990290;40.4499299700;59.5500700300;0.4114077670;0.1900138700;41.5441176500;19.1876750700;9.8351921120;1.3388842890;0.3663466610;16.9085751700;-58.1880024800;94.4954128400;1.5749235470;121.1764706000;22.7896131900;0.0795025330;0.0417059870;0.0593832900;7.3805002700;3.8477569250;3.8881762390;4.0735048540;9.4947757760;3.4941843650;1.5000000000;1.5596330280;0.9305373530;-4.3526374030;80.2684473600;65.7592511800;-1.1142061280;0.2350176260;-2.3880597010;-1.6180408100;1.1142061280;2.3880597010;0.0000000000;3.5020328750;1.1142061280;-31.5408375900;-25.8798932400;21.5073220200;74.6524199300;81.0441490500;1.1142061280;-1.6279496040;9.8719836340;-0.3619189000;-1.0633858520;-1.6951866450;-3.0829127520;-1.1142061280;0.2350176260;0;0;3
3.9902912620;13.4854368900;167.3337419000;17.7313028500;0.9902912620;0.5575589460;0.4308252430;43.6011904800;56.3988095200;0.4199029130;0.1373092930;42.4019607800;13.8655462200;14.0640071900;1.7662140820;0.3633122220;7.9899806190;-24.3346443200;95.7644628100;1.5960743800;121.1764706000;25.2017109400;0.0896947350;0.0418525540;0.0580694740;7.3498781250;3.9274956870;3.8242556150;3.6657605090;10.9169908100;2.8888837240;1.5000000000;1.5805785120;0.8899055490;3.3883495150;12.7864077700;394.2146721000;10.7248151300;0.9889043000;0.5686546460;0.4199029130;42.4789621300;57.5210378700;0.4308252430;0.1442441050;43.5659186500;14.5862552600;9.6093146560;1.2886220200;0.4831254630;16.3154148000;-58.3474810100;95.7644628100;1.5960743800;121.3464236000;25.2017109400;0.0896947350;0.0418525540;0.0580694740;8.1050252290;3.7499219920;4.1047490510;3.6452860970;10.8066477900;2.6044149900;1.5000000000;1.5783648170;0.9076151120;-5.3215077610;80.8054744800;-49.2441570300;-0.1401541700;1.9704433500;-2.5677603420;-2.6074032410;1.9702068960;2.5677603420;4.9261083740;2.7078901490;5.0661751000;-37.6347059500;-31.2679335500;28.3099967300;68.5068811900;82.2737358600;0.1401541700;9.7722656330;-4.6258703970;7.0751235100;-0.5600952240;-1.0158797670;-10.3569366600;-0.1401541700;1.9704433500;0;0;3
4.0291262140;13.6504854400;164.2700630000;13.9812120600;1.0180305130;0.5852981970;0.4320388350;42.4727520400;57.5272479600;0.4186893200;0.1678224690;41.1273842000;16.4850136200;12.9890301300;1.6658598550;0.3410239050;7.7999996160;-24.3731115000;93.5418768900;1.5590312820;117.8746594000;23.2516222200;0.0735214430;0.0431712600;0.0971143500;7.2760109960;2.9444864430;3.3717960290;2.6615237200;10.4968026400;3.5535052770;1.5000000000;1.5871414160;0.9124981980;3.3883495150;13.1359223300;389.4055893000;19.5762493500;1.0110957000;0.5936199720;0.4186893200;41.3494513000;58.6505487000;0.4320388350;0.1664355060;42.7297668000;16.4609053500;9.8572793370;1.3209332470;0.4289971530;16.8642339600;-57.9334070700;93.5418768900;1.5590312820;118.6831276000;23.2516222200;0.0735214430;0.0431712600;0.0971143500;7.4183963400;3.6902421390;3.3460026040;2.9074086000;10.3791660600;3.6420670490;1.5000000000;1.5763298260;0.9254721060;-3.8419717290;81.3239756400;33.3460104700;-0.6835269990;1.4117647060;-3.1383737520;-2.6801985530;1.9337614810;3.1383737520;-0.8298755190;3.8216957970;-0.1463505950;-27.4158134900;-23.0967861200;22.8495693900;73.5010420400;81.5495446700;0.6835269990;1.9379528650;22.4803678600;-0.7679130060;8.8305932540;-1.1270047270;2.4615629650;-0.6835269990;1.4117647060;0;0;3
3.8058252430;13.3883495100;170.4528000000;12.9038112200;0.9986130370;0.5783633840;0.4259708740;42.3697916700;57.6302083300;0.4162621360;0.1622746190;41.6840277800;16.2500000000;13.9833873400;1.7636796030;0.3459601030;7.4743737690;-25.0685981500;94.2073170700;1.5701219510;120.1666667000;24.1659790500;0.1028030280;0.0302575430;0.0442254610;7.1304459010;4.1335336890;4.0833819200;3.7787288420;9.9095667520;3.8718830800;1.5000000000;1.5679442510;0.9081010450;3.2038834950;12.7572815500;390.7436173000;26.5699850900;0.9972260750;0.5811373090;0.4162621360;41.7333101500;58.2666898500;0.4259708740;0.1622746190;42.7155771900;16.2726008300;8.1806599970;0.9815192660;0.4116958450;16.9050271900;-58.2758317400;94.2073170700;1.5701219510;120.3337969000;24.1659790500;0.1028030280;0.0302575430;0.0442254610;7.4311232040;4.2050231850;4.1905134610;3.8247049340;10.2624975100;4.0578923850;1.5000000000;1.5657665510;0.9124564460;-4.8273301150;78.5075636600;69.2417509400;-0.1389854070;0.4784689000;-2.3054755040;-1.5135744100;1.0983581510;2.3054755040;-0.0000000000;2.4444413290;0.1389854070;-52.3616219700;-56.9838743300;17.3523990900;77.3657518300;79.6867496300;0.1389854070;4.1297376780;1.7146731080;2.5896276550;1.2093507620;3.4992031940;4.6914141650;-0.1389854070;0.4784689000;0;0;3
4.0485436890;13.3398058300;160.4253892000;15.8846067300;0.9916782250;0.5769764220;0.4150485440;41.8356643400;58.1643356600;0.4174757280;0.1608876560;42.0979021000;16.2237762200;13.7623520100;1.7361381760;0.2720585190;7.4651877420;-24.3737094100;96.8652037600;1.6144200630;121.0069930000;23.7368415300;0.1281200370;0.0535598360;0.0309650660;6.3992075030;4.1916906730;3.5900656060;3.4441882350;9.4526130770;3.2649600750;1.5000000000;1.6009852220;0.9314823110;3.3495145630;13.0097087400;388.8417269000;28.2181225900;0.9930651870;0.5769764220;0.4174757280;41.9692737400;58.0307262600;0.4150485440;0.1622746190;41.7946927400;16.3407821200;10.0110431000;1.3603686640;0.3920665080;16.4552324600;-58.1899585700;96.8652037600;1.6144200630;120.8379888000;23.7368415300;0.1281200370;0.0535598360;0.0309650660;5.6388160130;4.6036390210;3.6850793450;3.4420537650;9.3128527930;3.0629847420;1.5000000000;1.6032243620;0.9314823110;-2.5055268980;83.1713135500;55.9308507400;0.1397624040;0.0000000000;0.5830903790;0.3188580780;-0.2299743300;-0.5830903790;0.8583690990;-0.7228513100;0.7186088500;-31.5588824500;-24.2705430000;36.1401795400;75.1662775100;81.9155688900;-0.1397624040;-12.6331617400;9.3674339250;2.6120095180;-0.0619922960;-1.4895477130;-6.3835996700;0.1397624040;0.0000000000;0;0;3
